0.01 0.01 0.02 9980 1020 2031 10119 1070 2081
0.01 0.01 0.03 9980 1020 2031 10192 1106 2072
0.01 0.01 0.03 9980 1020 2031 10156 1091 2086
0.01 0.01 0.03 9980 1020 2031 10204 1106 2078
0.01 0.01 0.03 9980 1020 2031 10179 1105 2091
0.01 0.01 0.03 9980 1020 2031 10188 1106 2090
0.01 0.01 0.03 9980 1020 2031 10181 1102 2082
0.01 0.01 0.03 9980 1020 2031 10180 1095 2093
0.01 0.01 0.03 9980 1020 2031 10178 1110 2103
0.01 0.01 0.03 9980 1020 2031 10174 1115 2080
0.01 0.01 0.03 9980 1020 2031 10209 1103 2097
0.01 0.01 0.03 9980 1020 2031 10165 1138 2062
0.01 0.01 0.03 9980 1020 2031 10165 1108 2072
0.01 0.01 0.03 9980 1020 2031 10139 1090 2081
0.01 0.01 0.03 9980 1020 2031 10210 1120 2084
0.01 0.01 0.03 9980 1020 2031 10238 1109 2108
0.01 0.01 0.03 9980 1020 2031 10191 1097 2107
0.01 0.01 0.03 9980 1020 2031 10187 1104 2086
0.01 0.01 0.03 9980 1020 2031 10141 1099 2072
0.01 0.01 0.03 9980 1020 2031 10204 1102 2103
0.01 0.01 0.03 9980 1020 2031 10188 1120 2093
0.01 0.01 0.04 9980 1020 2031 10293 1133 2097
0.01 0.01 0.04 9980 1020 2031 10261 1138 2104
0.01 0.01 0.04 9980 1020 2031 10324 1150 2118
0.01 0.01 0.04 9980 1020 2031 10318 1111 2123
0.01 0.01 0.04 9980 1020 2031 10286 1129 2124
0.01 0.01 0.04 9980 1020 2031 10254 1135 2118
0.01 0.01 0.04 9980 1020 2031 10301 1116 2101
0.01 0.01 0.04 9980 1020 2031 10283 1145 2110
0.01 0.01 0.04 9980 1020 2031 10296 1149 2118
0.01 0.01 0.04 9980 1020 2031 10319 1123 2127
0.01 0.01 0.04 9980 1020 2031 10263 1131 2117
0.01 0.01 0.04 9980 1020 2031 10280 1129 2123
0.01 0.01 0.04 9980 1020 2031 10264 1144 2107
0.01 0.01 0.04 9980 1020 2031 10290 1142 2128
0.01 0.01 0.04 9980 1020 2031 10252 1121 2118
0.01 0.01 0.04 9980 1020 2031 10293 1121 2132
0.01 0.01 0.04 9980 1020 2031 10284 1140 2127
0.01 0.01 0.04 9980 1020 2031 10310 1137 2112
0.01 0.01 0.04 9980 1020 2031 10311 1116 2139
0.01 0.01 0.04 9980 1020 2031 10257 1114 2103
0.01 0.01 0.05 9980 1020 2031 10390 1152 2129
0.01 0.01 0.05 9980 1020 2031 10348 1156 2130
0.01 0.01 0.05 9980 1020 2031 10385 1159 2143
0.01 0.01 0.05 9980 1020 2031 10409 1142 2163
0.01 0.01 0.05 9980 1020 2031 10380 1159 2145
0.01 0.01 0.05 9980 1020 2031 10372 1165 2133
0.01 0.01 0.05 9980 1020 2031 10394 1171 2153
0.01 0.01 0.05 9980 1020 2031 10367 1149 2135
0.01 0.01 0.05 9980 1020 2031 10365 1168 2128
0.01 0.01 0.05 9980 1020 2031 10371 1160 2130
0.01 0.01 0.05 9980 1020 2031 10351 1160 2150
0.01 0.01 0.05 9980 1020 2031 10406 1183 2155
0.01 0.01 0.05 9980 1020 2031 10366 1147 2121
0.01 0.01 0.05 9980 1020 2031 10385 1155 2139
0.01 0.01 0.05 9980 1020 2031 10451 1189 2186
0.01 0.01 0.05 9980 1020 2031 10389 1165 2130
0.01 0.01 0.05 9980 1020 2031 10348 1153 2149
0.01 0.01 0.05 9980 1020 2031 10416 1168 2168
0.01 0.01 0.05 9980 1020 2031 10377 1163 2142
0.01 0.01 0.05 9980 1020 2031 10379 1147 2175
0.01 0.02 0.01 9980 1020 2031 9856 1040 1994
0.01 0.02 0.01 9980 1020 2031 9848 1051 2029
0.01 0.02 0.01 9980 1020 2031 9900 1051 2018
0.01 0.02 0.01 9980 1020 2031 9884 1041 2031
0.01 0.02 0.01 9980 1020 2031 9893 1049 2025
0.01 0.02 0.01 9980 1020 2031 9868 1044 2023
0.01 0.02 0.01 9980 1020 2031 9901 1063 2020
0.01 0.02 0.01 9980 1020 2031 9891 1045 2028
0.01 0.02 0.01 9980 1020 2031 9865 1046 2017
0.01 0.02 0.01 9980 1020 2031 9900 1049 2033
0.01 0.02 0.01 9980 1020 2031 9869 1031 2008
0.01 0.02 0.01 9980 1020 2031 9888 1053 2015
0.01 0.02 0.01 9980 1020 2031 9872 1040 2016
0.01 0.02 0.01 9980 1020 2031 9897 1037 2036
0.01 0.02 0.01 9980 1020 2031 9870 1034 2026
0.01 0.02 0.01 9980 1020 2031 9898 1058 2015
0.01 0.02 0.01 9980 1020 2031 9879 1019 2027
0.01 0.02 0.01 9980 1020 2031 9884 1032 2029
0.01 0.02 0.01 9980 1020 2031 9898 1035 2020
0.01 0.02 0.01 9980 1020 2031 9924 1065 2030
0.01 0.02 0.02 9980 1020 2031 9974 1065 2022
0.01 0.02 0.02 9980 1020 2031 9978 1066 2043
0.01 0.02 0.02 9980 1020 2031 10008 1074 2051
0.01 0.02 0.02 9980 1020 2031 9982 1076 2044
0.01 0.02 0.02 9980 1020 2031 9983 1076 2065
0.01 0.02 0.02 9980 1020 2031 9973 1052 2052
0.01 0.02 0.02 9980 1020 2031 9993 1061 2049
0.01 0.02 0.02 9980 1020 2031 9980 1066 2034
0.01 0.02 0.02 9980 1020 2031 9949 1072 2044
0.01 0.02 0.02 9980 1020 2031 10000 1062 2045
0.01 0.02 0.02 9980 1020 2031 9946 1062 2049
0.01 0.02 0.02 9980 1020 2031 9977 1066 2053
0.01 0.02 0.02 9980 1020 2031 9949 1053 2043
0.01 0.02 0.02 9980 1020 2031 10004 1068 2062
0.01 0.02 0.02 9980 1020 2031 10003 1066 2044
0.01 0.02 0.02 9980 1020 2031 9999 1077 2047
0.01 0.02 0.02 9980 1020 2031 9981 1064 2039
0.01 0.02 0.02 9980 1020 2031 9979 1063 2054
0.01 0.02 0.02 9980 1020 2031 9992 1086 2043
0.01 0.02 0.02 9980 1020 2031 10024 1059 2065
0.01 0.02 0.03 9980 1020 2031 10079 1091 2043
0.01 0.02 0.03 9980 1020 2031 10036 1082 2063
0.01 0.02 0.03 9980 1020 2031 10108 1096 2058
0.01 0.02 0.03 9980 1020 2031 10074 1094 2069
0.01 0.02 0.03 9980 1020 2031 10096 1096 2069
0.01 0.02 0.03 9980 1020 2031 10082 1089 2064
0.01 0.02 0.03 9980 1020 2031 10096 1086 2068
0.01 0.02 0.03 9980 1020 2031 10072 1100 2074
0.01 0.02 0.03 9980 1020 2031 10062 1097 2062
0.01 0.02 0.03 9980 1020 2031 10093 1088 2077
0.01 0.02 0.03 9980 1020 2031 10068 1127 2052
0.01 0.02 0.03 9980 1020 2031 10083 1098 2053
0.01 0.02 0.03 9980 1020 2031 10047 1077 2060
0.01 0.02 0.03 9980 1020 2031 10123 1108 2066
0.01 0.02 0.03 9980 1020 2031 10133 1102 2081
0.01 0.02 0.03 9980 1020 2031 10108 1088 2089
0.01 0.02 0.03 9980 1020 2031 10107 1098 2066
0.01 0.02 0.03 9980 1020 2031 10058 1089 2058
0.01 0.02 0.03 9980 1020 2031 10121 1091 2086
0.01 0.02 0.03 9980 1020 2031 10087 1104 2068
0.01 0.02 0.04 9980 1020 2031 10180 1118 2068
0.01 0.02 0.04 9980 1020 2031 10143 1129 2080
0.01 0.02 0.04 9980 1020 2031 10227 1144 2094
0.01 0.02 0.04 9980 1020 2031 10212 1098 2104
0.01 0.02 0.04 9980 1020 2031 10196 1123 2116
0.01 0.02 0.04 9980 1020 2031 10162 1122 2099
0.01 0.02 0.04 9980 1020 2031 10199 1102 2082
0.01 0.02 0.04 9980 1020 2031 10174 1131 2086
0.01 0.02 0.04 9980 1020 2031 10198 1137 2097
0.01 0.02 0.04 9980 1020 2031 10206 1117 2105
0.01 0.02 0.04 9980 1020 2031 10151 1117 2095
0.01 0.02 0.04 9980 1020 2031 10192 1124 2099
0.01 0.02 0.04 9980 1020 2031 10150 1131 2086
0.01 0.02 0.04 9980 1020 2031 10204 1133 2109
0.01 0.02 0.04 9980 1020 2031 10163 1112 2097
0.01 0.02 0.04 9980 1020 2031 10206 1107 2119
0.01 0.02 0.04 9980 1020 2031 10212 1135 2110
0.01 0.02 0.04 9980 1020 2031 10209 1129 2088
0.01 0.02 0.04 9980 1020 2031 10228 1103 2128
0.01 0.02 0.04 9980 1020 2031 10153 1102 2077
0.01 0.02 0.05 9980 1020 2031 10277 1137 2100
0.01 0.02 0.05 9980 1020 2031 10249 1148 2108
0.01 0.02 0.05 9980 1020 2031 10296 1148 2125
0.01 0.02 0.05 9980 1020 2031 10303 1128 2145
0.01 0.02 0.05 9980 1020 2031 10289 1153 2129
0.01 0.02 0.05 9980 1020 2031 10279 1151 2114
0.01 0.02 0.05 9980 1020 2031 10292 1162 2129
0.01 0.02 0.05 9980 1020 2031 10265 1139 2115
0.01 0.02 0.05 9980 1020 2031 10250 1160 2113
0.01 0.02 0.05 9980 1020 2031 10276 1156 2109
0.01 0.02 0.05 9980 1020 2031 10236 1151 2130
0.01 0.02 0.05 9980 1020 2031 10315 1176 2138
0.01 0.02 0.05 9980 1020 2031 10251 1137 2097
0.01 0.02 0.05 9980 1020 2031 10301 1146 2122
0.01 0.02 0.05 9980 1020 2031 10349 1181 2166
0.01 0.02 0.05 9980 1020 2031 10296 1155 2113
0.01 0.02 0.05 9980 1020 2031 10259 1141 2133
0.01 0.02 0.05 9980 1020 2031 10311 1159 2149
0.01 0.02 0.05 9980 1020 2031 10279 1148 2127
0.01 0.02 0.05 9980 1020 2031 10286 1133 2163
0.01 0.03 0.01 9980 1020 2031 9733 1030 1960
0.01 0.03 0.01 9980 1020 2031 9752 1041 2009
0.01 0.03 0.01 9980 1020 2031 9801 1040 1999
0.01 0.03 0.01 9980 1020 2031 9777 1030 2001
0.01 0.03 0.01 9980 1020 2031 9794 1041 2003
0.01 0.03 0.01 9980 1020 2031 9774 1034 2002
0.01 0.03 0.01 9980 1020 2031 9823 1060 2005
0.01 0.03 0.01 9980 1020 2031 9793 1033 2008
0.01 0.03 0.01 9980 1020 2031 9759 1033 1991
0.01 0.03 0.01 9980 1020 2031 9821 1044 2022
0.01 0.03 0.01 9980 1020 2031 9769 1017 1994
0.01 0.03 0.01 9980 1020 2031 9786 1046 1996
0.01 0.03 0.01 9980 1020 2031 9763 1027 1999
0.01 0.03 0.01 9980 1020 2031 9787 1031 2009
0.01 0.03 0.01 9980 1020 2031 9745 1023 2001
0.01 0.03 0.01 9980 1020 2031 9796 1050 2000
0.01 0.03 0.01 9980 1020 2031 9763 1010 2008
0.01 0.03 0.01 9980 1020 2031 9793 1015 2008
0.01 0.03 0.01 9980 1020 2031 9805 1027 2002
0.01 0.03 0.01 9980 1020 2031 9821 1056 2018
0.01 0.03 0.02 9980 1020 2031 9851 1055 1988
0.01 0.03 0.02 9980 1020 2031 9893 1056 2031
0.01 0.03 0.02 9980 1020 2031 9923 1064 2041
0.01 0.03 0.02 9980 1020 2031 9874 1063 2018
0.01 0.03 0.02 9980 1020 2031 9876 1067 2042
0.01 0.03 0.02 9980 1020 2031 9861 1044 2029
0.01 0.03 0.02 9980 1020 2031 9891 1050 2026
0.01 0.03 0.02 9980 1020 2031 9880 1054 2012
0.01 0.03 0.02 9980 1020 2031 9842 1062 2017
0.01 0.03 0.02 9980 1020 2031 9919 1052 2031
0.01 0.03 0.02 9980 1020 2031 9844 1054 2023
0.01 0.03 0.02 9980 1020 2031 9878 1057 2029
0.01 0.03 0.02 9980 1020 2031 9840 1043 2022
0.01 0.03 0.02 9980 1020 2031 9900 1058 2044
0.01 0.03 0.02 9980 1020 2031 9905 1054 2026
0.01 0.03 0.02 9980 1020 2031 9898 1060 2031
0.01 0.03 0.02 9980 1020 2031 9878 1054 2023
0.01 0.03 0.02 9980 1020 2031 9866 1046 2035
0.01 0.03 0.02 9980 1020 2031 9873 1070 2025
0.01 0.03 0.02 9980 1020 2031 9922 1053 2042
0.01 0.03 0.03 9980 1020 2031 9956 1081 2009
0.01 0.03 0.03 9980 1020 2031 9938 1075 2044
0.01 0.03 0.03 9980 1020 2031 10021 1089 2036
0.01 0.03 0.03 9980 1020 2031 9966 1086 2040
0.01 0.03 0.03 9980 1020 2031 9997 1087 2053
0.01 0.03 0.03 9980 1020 2031 9972 1078 2040
0.01 0.03 0.03 9980 1020 2031 10022 1078 2060
0.01 0.03 0.03 9980 1020 2031 9975 1087 2057
0.01 0.03 0.03 9980 1020 2031 9961 1084 2046
0.01 0.03 0.03 9980 1020 2031 10014 1074 2066
0.01 0.03 0.03 9980 1020 2031 9963 1121 2033
0.01 0.03 0.03 9980 1020 2031 9987 1087 2034
0.01 0.03 0.03 9980 1020 2031 9935 1065 2034
0.01 0.03 0.03 9980 1020 2031 10008 1095 2047
0.01 0.03 0.03 9980 1020 2031 10039 1090 2062
0.01 0.03 0.03 9980 1020 2031 10008 1080 2072
0.01 0.03 0.03 9980 1020 2031 10012 1088 2046
0.01 0.03 0.03 9980 1020 2031 9941 1079 2040
0.01 0.03 0.03 9980 1020 2031 10022 1082 2066
0.01 0.03 0.03 9980 1020 2031 9975 1093 2047
0.01 0.03 0.04 9980 1020 2031 10057 1108 2034
0.01 0.03 0.04 9980 1020 2031 10044 1115 2063
0.01 0.03 0.04 9980 1020 2031 10139 1135 2075
0.01 0.03 0.04 9980 1020 2031 10113 1090 2086
0.01 0.03 0.04 9980 1020 2031 10099 1111 2095
0.01 0.03 0.04 9980 1020 2031 10072 1117 2076
0.01 0.03 0.04 9980 1020 2031 10101 1092 2065
0.01 0.03 0.04 9980 1020 2031 10076 1125 2066
0.01 0.03 0.04 9980 1020 2031 10117 1128 2080
0.01 0.03 0.04 9980 1020 2031 10120 1109 2084
0.01 0.03 0.04 9980 1020 2031 10052 1106 2072
0.01 0.03 0.04 9980 1020 2031 10103 1114 2084
0.01 0.03 0.04 9980 1020 2031 10034 1119 2069
0.01 0.03 0.04 9980 1020 2031 10096 1115 2088
0.01 0.03 0.04 9980 1020 2031 10032 1098 2073
0.01 0.03 0.04 9980 1020 2031 10111 1095 2102
0.01 0.03 0.04 9980 1020 2031 10123 1128 2099
0.01 0.03 0.04 9980 1020 2031 10121 1122 2069
0.01 0.03 0.04 9980 1020 2031 10130 1096 2109
0.01 0.03 0.04 9980 1020 2031 10043 1096 2055
0.01 0.03 0.05 9980 1020 2031 10154 1127 2066
0.01 0.03 0.05 9980 1020 2031 10163 1139 2093
0.01 0.03 0.05 9980 1020 2031 10192 1136 2106
0.01 0.03 0.05 9980 1020 2031 10206 1117 2128
0.01 0.03 0.05 9980 1020 2031 10193 1147 2106
0.01 0.03 0.05 9980 1020 2031 10191 1142 2095
0.01 0.03 0.05 9980 1020 2031 10192 1147 2110
0.01 0.03 0.05 9980 1020 2031 10164 1129 2094
0.01 0.03 0.05 9980 1020 2031 10152 1148 2094
0.01 0.03 0.05 9980 1020 2031 10181 1143 2091
0.01 0.03 0.05 9980 1020 2031 10134 1139 2109
0.01 0.03 0.05 9980 1020 2031 10222 1168 2120
0.01 0.03 0.05 9980 1020 2031 10135 1126 2075
0.01 0.03 0.05 9980 1020 2031 10192 1129 2105
0.01 0.03 0.05 9980 1020 2031 10262 1172 2151
0.01 0.03 0.05 9980 1020 2031 10205 1142 2098
0.01 0.03 0.05 9980 1020 2031 10141 1131 2112
0.01 0.03 0.05 9980 1020 2031 10224 1153 2134
0.01 0.03 0.05 9980 1020 2031 10171 1135 2105
0.01 0.03 0.05 9980 1020 2031 10182 1122 2142
0.01 0.04 0.01 9980 1020 2031 9621 1014 1936
0.01 0.04 0.01 9980 1020 2031 9650 1036 1993
0.01 0.04 0.01 9980 1020 2031 9706 1028 1986
0.01 0.04 0.01 9980 1020 2031 9688 1021 1980
0.01 0.04 0.01 9980 1020 2031 9690 1026 1988
0.01 0.04 0.01 9980 1020 2031 9667 1019 1978
0.01 0.04 0.01 9980 1020 2031 9723 1048 1983
0.01 0.04 0.01 9980 1020 2031 9684 1015 1992
0.01 0.04 0.01 9980 1020 2031 9661 1019 1977
0.01 0.04 0.01 9980 1020 2031 9710 1031 2000
0.01 0.04 0.01 9980 1020 2031 9663 1003 1973
0.01 0.04 0.01 9980 1020 2031 9677 1030 1981
0.01 0.04 0.01 9980 1020 2031 9660 1022 1981
0.01 0.04 0.01 9980 1020 2031 9698 1021 1987
0.01 0.04 0.01 9980 1020 2031 9642 1010 1982
0.01 0.04 0.01 9980 1020 2031 9694 1043 1975
0.01 0.04 0.01 9980 1020 2031 9655 1003 1986
0.01 0.04 0.01 9980 1020 2031 9700 1009 1989
0.01 0.04 0.01 9980 1020 2031 9702 1014 1976
0.01 0.04 0.01 9980 1020 2031 9701 1051 1984
0.01 0.04 0.02 9980 1020 2031 9739 1039 1964
0.01 0.04 0.02 9980 1020 2031 9792 1051 2006
0.01 0.04 0.02 9980 1020 2031 9810 1055 2014
0.01 0.04 0.02 9980 1020 2031 9783 1049 2002
0.01 0.04 0.02 9980 1020 2031 9785 1057 2032
0.01 0.04 0.02 9980 1020 2031 9758 1033 2009
0.01 0.04 0.02 9980 1020 2031 9794 1038 2008
0.01 0.04 0.02 9980 1020 2031 9773 1044 1995
0.01 0.04 0.02 9980 1020 2031 9739 1057 1991
0.01 0.04 0.02 9980 1020 2031 9808 1044 2015
0.01 0.04 0.02 9980 1020 2031 9737 1037 1999
0.01 0.04 0.02 9980 1020 2031 9774 1041 2011
0.01 0.04 0.02 9980 1020 2031 9731 1031 1995
0.01 0.04 0.02 9980 1020 2031 9796 1042 2021
0.01 0.04 0.02 9980 1020 2031 9794 1045 2009
0.01 0.04 0.02 9980 1020 2031 9795 1046 2006
0.01 0.04 0.02 9980 1020 2031 9797 1045 2012
0.01 0.04 0.02 9980 1020 2031 9750 1036 2012
0.01 0.04 0.02 9980 1020 2031 9782 1062 2010
0.01 0.04 0.02 9980 1020 2031 9811 1047 2008
0.01 0.04 0.03 9980 1020 2031 9844 1065 1985
0.01 0.04 0.03 9980 1020 2031 9836 1071 2022
0.01 0.04 0.03 9980 1020 2031 9908 1078 2012
0.01 0.04 0.03 9980 1020 2031 9875 1082 2021
0.01 0.04 0.03 9980 1020 2031 9893 1078 2028
0.01 0.04 0.03 9980 1020 2031 9866 1070 2019
0.01 0.04 0.03 9980 1020 2031 9931 1071 2041
0.01 0.04 0.03 9980 1020 2031 9870 1082 2021
0.01 0.04 0.03 9980 1020 2031 9860 1076 2021
0.01 0.04 0.03 9980 1020 2031 9900 1063 2048
0.01 0.04 0.03 9980 1020 2031 9863 1112 2006
0.01 0.04 0.03 9980 1020 2031 9891 1068 2018
0.01 0.04 0.03 9980 1020 2031 9826 1047 2009
0.01 0.04 0.03 9980 1020 2031 9914 1084 2032
0.01 0.04 0.03 9980 1020 2031 9926 1081 2041
0.01 0.04 0.03 9980 1020 2031 9908 1074 2053
0.01 0.04 0.03 9980 1020 2031 9928 1080 2030
0.01 0.04 0.03 9980 1020 2031 9825 1061 2020
0.01 0.04 0.03 9980 1020 2031 9928 1075 2051
0.01 0.04 0.03 9980 1020 2031 9895 1089 2035
0.01 0.04 0.04 9980 1020 2031 9945 1092 2010
0.01 0.04 0.04 9980 1020 2031 9939 1105 2045
0.01 0.04 0.04 9980 1020 2031 10025 1125 2057
0.01 0.04 0.04 9980 1020 2031 10010 1081 2072
0.01 0.04 0.04 9980 1020 2031 9992 1099 2069
0.01 0.04 0.04 9980 1020 2031 9967 1103 2056
0.01 0.04 0.04 9980 1020 2031 10001 1081 2042
0.01 0.04 0.04 9980 1020 2031 9968 1117 2041
0.01 0.04 0.04 9980 1020 2031 10008 1120 2057
0.01 0.04 0.04 9980 1020 2031 10010 1094 2059
0.01 0.04 0.04 9980 1020 2031 9942 1099 2051
0.01 0.04 0.04 9980 1020 2031 9988 1102 2060
0.01 0.04 0.04 9980 1020 2031 9925 1112 2049
0.01 0.04 0.04 9980 1020 2031 10000 1105 2067
0.01 0.04 0.04 9980 1020 2031 9916 1083 2050
0.01 0.04 0.04 9980 1020 2031 10001 1085 2082
0.01 0.04 0.04 9980 1020 2031 10038 1119 2082
0.01 0.04 0.04 9980 1020 2031 10026 1115 2051
0.01 0.04 0.04 9980 1020 2031 10033 1083 2090
0.01 0.04 0.04 9980 1020 2031 9955 1086 2038
0.01 0.04 0.05 9980 1020 2031 10042 1111 2042
0.01 0.04 0.05 9980 1020 2031 10065 1130 2066
0.01 0.04 0.05 9980 1020 2031 10095 1127 2088
0.01 0.04 0.05 9980 1020 2031 10102 1109 2102
0.01 0.04 0.05 9980 1020 2031 10085 1134 2092
0.01 0.04 0.05 9980 1020 2031 10084 1131 2073
0.01 0.04 0.05 9980 1020 2031 10091 1140 2086
0.01 0.04 0.05 9980 1020 2031 10063 1121 2074
0.01 0.04 0.05 9980 1020 2031 10044 1135 2071
0.01 0.04 0.05 9980 1020 2031 10065 1131 2065
0.01 0.04 0.05 9980 1020 2031 10019 1127 2085
0.01 0.04 0.05 9980 1020 2031 10108 1162 2092
0.01 0.04 0.05 9980 1020 2031 10028 1122 2059
0.01 0.04 0.05 9980 1020 2031 10100 1117 2083
0.01 0.04 0.05 9980 1020 2031 10155 1164 2125
0.01 0.04 0.05 9980 1020 2031 10099 1131 2075
0.01 0.04 0.05 9980 1020 2031 10040 1122 2099
0.01 0.04 0.05 9980 1020 2031 10128 1142 2111
0.01 0.04 0.05 9980 1020 2031 10084 1127 2090
0.01 0.04 0.05 9980 1020 2031 10073 1115 2122
0.01 0.05 0.01 9980 1020 2031 9522 1005 1917
0.01 0.05 0.01 9980 1020 2031 9548 1022 1978
0.01 0.05 0.01 9980 1020 2031 9591 1012 1966
0.01 0.05 0.01 9980 1020 2031 9585 1008 1957
0.01 0.05 0.01 9980 1020 2031 9592 1014 1970
0.01 0.05 0.01 9980 1020 2031 9587 1013 1956
0.01 0.05 0.01 9980 1020 2031 9613 1040 1958
0.01 0.05 0.01 9980 1020 2031 9584 1005 1969
0.01 0.05 0.01 9980 1020 2031 9562 1011 1953
0.01 0.05 0.01 9980 1020 2031 9599 1026 1979
0.01 0.05 0.01 9980 1020 2031 9557 995 1955
0.01 0.05 0.01 9980 1020 2031 9580 1017 1965
0.01 0.05 0.01 9980 1020 2031 9542 1015 1959
0.01 0.05 0.01 9980 1020 2031 9591 1011 1967
0.01 0.05 0.01 9980 1020 2031 9538 1002 1960
0.01 0.05 0.01 9980 1020 2031 9591 1029 1950
0.01 0.05 0.01 9980 1020 2031 9549 996 1963
0.01 0.05 0.01 9980 1020 2031 9604 1002 1969
0.01 0.05 0.01 9980 1020 2031 9597 1005 1962
0.01 0.05 0.01 9980 1020 2031 9612 1049 1953
0.01 0.05 0.02 9980 1020 2031 9640 1030 1945
0.01 0.05 0.02 9980 1020 2031 9695 1044 1984
0.01 0.05 0.02 9980 1020 2031 9702 1043 1988
0.01 0.05 0.02 9980 1020 2031 9680 1037 1983
0.01 0.05 0.02 9980 1020 2031 9673 1044 2006
0.01 0.05 0.02 9980 1020 2031 9650 1017 1988
0.01 0.05 0.02 9980 1020 2031 9697 1029 1997
0.01 0.05 0.02 9980 1020 2031 9675 1036 1977
0.01 0.05 0.02 9980 1020 2031 9642 1050 1974
0.01 0.05 0.02 9980 1020 2031 9704 1034 1992
0.01 0.05 0.02 9980 1020 2031 9630 1025 1982
0.01 0.05 0.02 9980 1020 2031 9674 1032 1993
0.01 0.05 0.02 9980 1020 2031 9619 1025 1972
0.01 0.05 0.02 9980 1020 2031 9723 1034 1998
0.01 0.05 0.02 9980 1020 2031 9687 1032 1985
0.01 0.05 0.02 9980 1020 2031 9691 1035 1994
0.01 0.05 0.02 9980 1020 2031 9691 1038 1987
0.01 0.05 0.02 9980 1020 2031 9635 1028 1991
0.01 0.05 0.02 9980 1020 2031 9688 1051 1995
0.01 0.05 0.02 9980 1020 2031 9723 1039 1989
0.01 0.05 0.03 9980 1020 2031 9745 1056 1966
0.01 0.05 0.03 9980 1020 2031 9735 1062 2000
0.01 0.05 0.03 9980 1020 2031 9798 1057 1998
0.01 0.05 0.03 9980 1020 2031 9775 1073 1998
0.01 0.05 0.03 9980 1020 2031 9797 1066 2009
0.01 0.05 0.03 9980 1020 2031 9759 1057 1997
0.01 0.05 0.03 9980 1020 2031 9826 1059 2026
0.01 0.05 0.03 9980 1020 2031 9768 1073 2001
0.01 0.05 0.03 9980 1020 2031 9762 1060 2008
0.01 0.05 0.03 9980 1020 2031 9797 1050 2027
0.01 0.05 0.03 9980 1020 2031 9773 1106 1988
0.01 0.05 0.03 9980 1020 2031 9788 1062 1994
0.01 0.05 0.03 9980 1020 2031 9710 1033 1987
0.01 0.05 0.03 9980 1020 2031 9802 1070 2009
0.01 0.05 0.03 9980 1020 2031 9820 1070 2018
0.01 0.05 0.03 9980 1020 2031 9803 1064 2036
0.01 0.05 0.03 9980 1020 2031 9815 1066 2017
0.01 0.05 0.03 9980 1020 2031 9709 1052 1989
0.01 0.05 0.03 9980 1020 2031 9834 1065 2028
0.01 0.05 0.03 9980 1020 2031 9794 1082 2018
0.01 0.05 0.04 9980 1020 2031 9846 1083 1991
0.01 0.05 0.04 9980 1020 2031 9837 1095 2019
0.01 0.05 0.04 9980 1020 2031 9914 1112 2034
0.01 0.05 0.04 9980 1020 2031 9909 1070 2053
0.01 0.05 0.04 9980 1020 2031 9897 1087 2052
0.01 0.05 0.04 9980 1020 2031 9882 1095 2045
