0.02 0.08 0.01 0.019936006920528458 0.07854366829106553 0.008183668291065548
0.02 0.08 0.02 0.019274673281238948 0.07772974216403139 0.01769974216403136
0.02 0.08 0.03 0.01892804777118407 0.07606733861067233 0.02588733861067233
0.02 0.08 0.04 0.018575984259680357 0.07392546584174665 0.033795465841746655
0.02 0.08 0.05 0.017604271237389443 0.07002276329416578 0.03978276329416573
0.02 0.08 0.06 0.013884930859824953 0.05751595204596621 0.03699595204596623
0.02 0.08 0.07 0.035675088896326104 0.14573876256913249 0.13520876256913245
0.02 0.08 0.08 0.0005823588324959902 0.002474508762547235 0.0017845087625472664
0.02 0.08 0.09 -0.007275506456381728 -0.031809010637123096 -0.022719010637123054
0.02 0.08 0.1 -0.020269046118059138 -0.08236625839896737 -0.06316625839896726
